#,Date-Time (CDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,End of File
927,05/29/2023 12:57:45,26.83,50.00,15.55,,,
928,05/29/2023 12:57:50,26.87,49.97,15.59,,,
929,05/29/2023 12:57:55,26.85,49.97,15.57,,,
930,05/29/2023 12:58:00,26.85,50.00,15.57,,,
931,05/29/2023 12:58:05,26.85,49.93,15.55,,,
932,05/29/2023 12:58:10,26.85,49.87,15.53,,,
933,05/29/2023 12:58:15,26.87,49.78,15.53,,,
934,05/29/2023 12:58:20,26.86,49.75,15.51,,,
935,05/29/2023 12:58:25,26.87,49.58,15.46,,,
936,05/29/2023 12:58:30,26.86,49.52,15.43,,,
937,05/29/2023 12:58:35,26.87,49.46,15.42,,,
938,05/29/2023 12:58:40,26.87,49.48,15.43,,,
939,05/29/2023 12:58:45,26.87,49.60,15.47,,,
940,05/29/2023 12:58:50,26.91,49.64,15.51,,,
941,05/29/2023 12:58:55,26.90,49.66,15.51,,,
942,05/29/2023 12:59:00,26.87,49.64,15.48,,,
943,05/29/2023 12:59:05,26.87,49.55,15.45,,,
944,05/29/2023 12:59:10,26.91,49.56,15.49,,,
945,05/29/2023 12:59:15,26.89,49.42,15.42,,,
946,05/29/2023 12:59:20,26.89,49.26,15.37,,,
947,05/29/2023 12:59:25,26.87,49.27,15.36,,,
948,05/29/2023 12:59:30,26.89,49.34,15.40,,,
949,05/29/2023 12:59:35,26.91,49.41,15.44,,,
950,05/29/2023 12:59:40,26.87,49.38,15.40,,,
951,05/29/2023 12:59:45,26.91,49.46,15.45,,,
952,05/29/2023 12:59:50,26.89,49.49,15.44,,,
953,05/29/2023 12:59:55,26.87,49.54,15.45,,,
954,05/29/2023 13:00:00,26.93,49.62,15.52,,,
955,05/29/2023 13:00:05,26.90,49.67,15.51,,,
956,05/29/2023 13:00:10,26.91,49.69,15.53,,,
957,05/29/2023 13:00:15,26.89,49.72,15.52,,,
958,05/29/2023 13:00:20,26.89,49.72,15.52,,,
959,05/29/2023 13:00:25,26.90,49.76,15.54,,,
960,05/29/2023 13:00:30,26.91,49.87,15.59,,,
961,05/29/2023 13:00:35,26.91,49.91,15.60,,,
962,05/29/2023 13:00:40,26.93,49.92,15.62,,,
963,05/29/2023 13:00:45,26.92,49.93,15.61,,,
964,05/29/2023 13:00:50,26.91,49.98,15.62,,,
965,05/29/2023 13:00:55,26.93,50.04,15.66,,,
966,05/29/2023 13:01:00,26.92,50.14,15.68,,,
967,05/29/2023 13:01:05,26.91,50.11,15.66,,,
968,05/29/2023 13:01:10,26.91,50.06,15.64,,,
969,05/29/2023 13:01:15,26.92,49.90,15.60,,,
970,05/29/2023 13:01:20,26.91,49.89,15.59,,,
971,05/29/2023 13:01:25,26.91,49.90,15.59,,,
972,05/29/2023 13:01:30,26.93,49.89,15.61,,,
973,05/29/2023 13:01:35,26.93,49.94,15.63,,,
974,05/29/2023 13:01:40,26.92,50.24,15.71,,,
975,05/29/2023 13:01:45,26.93,50.47,15.79,,,
976,05/29/2023 13:01:50,26.93,50.43,15.78,,,
977,05/29/2023 13:01:55,26.90,50.42,15.75,,,
978,05/29/2023 13:02:00,26.93,50.49,15.80,,,
979,05/29/2023 13:02:05,26.90,50.68,15.83,,,
980,05/29/2023 13:02:10,26.92,50.77,15.87,,,
981,05/29/2023 13:02:15,26.95,50.76,15.90,,,
982,05/29/2023 13:02:20,26.93,50.78,15.89,,,
983,05/29/2023 13:02:25,26.93,50.76,15.88,,,
984,05/29/2023 13:02:30,26.94,50.74,15.88,,,
985,05/29/2023 13:02:35,26.96,50.72,15.90,,,
986,05/29/2023 13:02:40,26.96,50.72,15.90,,,
987,05/29/2023 13:02:45,26.93,50.77,15.88,,,
988,05/29/2023 13:02:50,26.98,50.78,15.94,,,
989,05/29/2023 13:02:55,26.95,50.82,15.92,,,
990,05/29/2023 13:03:00,26.94,50.88,15.93,,,
991,05/29/2023 13:03:05,26.93,51.08,15.98,,,
992,05/29/2023 13:03:10,26.95,51.16,16.02,,,
993,05/29/2023 13:03:15,26.95,51.14,16.02,,,
994,05/29/2023 13:03:20,26.97,51.16,16.04,,,
995,05/29/2023 13:03:25,26.96,51.26,16.06,,,
996,05/29/2023 13:03:30,26.95,51.37,16.09,,,
997,05/29/2023 13:03:35,26.93,51.32,16.05,,,
998,05/29/2023 13:03:40,26.93,51.37,16.07,,,
999,05/29/2023 13:03:45,26.97,51.33,16.10,,,
1000,05/29/2023 13:03:50,26.94,51.31,16.06,,,
1001,05/29/2023 13:03:55,26.95,51.27,16.06,,,
1002,05/29/2023 13:04:00,26.94,51.23,16.03,,,
1003,05/29/2023 13:04:05,26.96,51.25,16.06,,,
1004,05/29/2023 13:04:10,26.97,51.27,16.08,,,
1005,05/29/2023 13:04:15,26.97,51.18,16.05,,,
1006,05/29/2023 13:04:20,26.97,51.03,16.00,,,
1007,05/29/2023 13:04:25,26.99,50.88,15.98,,,
1008,05/29/2023 13:04:30,26.97,50.75,15.92,,,
1009,05/29/2023 13:04:35,26.97,50.73,15.91,,,
1010,05/29/2023 13:04:40,26.94,50.65,15.86,,,
1011,05/29/2023 13:04:45,26.99,50.54,15.87,,,
1012,05/29/2023 13:04:50,27.00,50.32,15.81,,,
1013,05/29/2023 13:04:55,26.99,50.29,15.79,,,
1014,05/29/2023 13:05:00,27.00,50.18,15.77,,,
1015,05/29/2023 13:05:05,26.99,50.09,15.73,,,
1016,05/29/2023 13:05:10,27.01,50.02,15.73,,,
1017,05/29/2023 13:05:15,26.98,49.99,15.69,,,
1018,05/29/2023 13:05:20,26.99,49.95,15.69,,,
1019,05/29/2023 13:05:25,27.00,49.96,15.70,,,
1020,05/29/2023 13:05:30,27.01,49.98,15.72,,,
1021,05/29/2023 13:05:35,26.97,50.05,15.70,,,
1022,05/29/2023 13:05:40,27.00,50.14,15.76,,,
1023,05/29/2023 13:05:45,27.01,50.26,15.80,,,
1024,05/29/2023 13:05:50,27.00,50.29,15.80,,,
1025,05/29/2023 13:05:55,27.00,50.32,15.81,,,
1026,05/29/2023 13:06:00,27.00,50.43,15.85,,,
1027,05/29/2023 13:06:05,27.00,50.63,15.91,,,
1028,05/29/2023 13:06:10,27.02,50.79,15.98,,,
1029,05/29/2023 13:06:15,27.01,50.94,16.01,,,
1030,05/29/2023 13:06:20,27.00,51.00,16.02,,,
1031,05/29/2023 13:06:25,27.00,51.09,16.05,,,
1032,05/29/2023 13:06:30,27.01,51.28,16.12,,,
1033,05/29/2023 13:06:35,27.01,51.38,16.15,,,
1034,05/29/2023 13:06:40,27.05,51.20,16.12,,,
1035,05/29/2023 13:06:45,27.02,51.08,16.07,,,
1036,05/29/2023 13:06:50,27.06,50.96,16.06,,,
1037,05/29/2023 13:06:55,27.05,50.92,16.04,,,
1038,05/29/2023 13:07:00,27.07,50.97,16.07,,,
1039,05/29/2023 13:07:05,27.02,50.90,16.01,,,
1040,05/29/2023 13:07:10,27.05,50.80,16.00,,,
1041,05/29/2023 13:07:15,27.01,50.72,15.95,,,
1042,05/29/2023 13:07:20,27.06,50.63,15.96,,,
1043,05/29/2023 13:07:25,27.05,50.58,15.93,,,
1044,05/29/2023 13:07:30,27.05,50.43,15.89,,,
1045,05/29/2023 13:07:35,27.04,50.42,15.87,,,
1046,05/29/2023 13:07:40,27.07,50.27,15.86,,,
1047,05/29/2023 13:07:45,27.05,50.16,15.80,,,
1048,05/29/2023 13:07:50,27.07,50.14,15.82,,,
1049,05/29/2023 13:07:55,27.05,50.16,15.80,,,
1050,05/29/2023 13:08:00,27.07,50.16,15.82,,,
1051,05/29/2023 13:08:05,27.05,50.05,15.77,,,
1052,05/29/2023 13:08:10,27.06,49.86,15.72,,,
1053,05/29/2023 13:08:15,27.06,49.78,15.69,,,
1054,05/29/2023 13:08:20,27.06,49.70,15.67,,,
1055,05/29/2023 13:08:25,27.08,49.62,15.66,,,
1056,05/29/2023 13:08:30,27.08,49.61,15.66,,,
1057,05/29/2023 13:08:35,27.09,49.59,15.66,,,
1058,05/29/2023 13:08:40,27.09,49.66,15.68,,,
1059,05/29/2023 13:08:45,27.09,49.60,15.67,,,
1060,05/29/2023 13:08:50,27.10,49.55,15.66,,,
1061,05/29/2023 13:08:55,27.06,49.47,15.60,,,
1062,05/29/2023 13:09:00,27.08,49.47,15.62,,,
1063,05/29/2023 13:09:05,27.09,49.45,15.62,,,
1064,05/29/2023 13:09:10,27.08,49.42,15.60,,,
1065,05/29/2023 13:09:15,27.08,49.37,15.58,,,
1066,05/29/2023 13:09:20,27.09,49.40,15.60,,,
1067,05/29/2023 13:09:25,27.10,49.44,15.62,,,
1068,05/29/2023 13:09:30,27.14,49.40,15.65,,,
1069,05/29/2023 13:09:35,27.10,49.54,15.66,,,
1070,05/29/2023 13:09:40,27.13,49.66,15.72,,,
1071,05/29/2023 13:09:45,27.10,49.76,15.73,,,
1072,05/29/2023 13:09:50,27.13,50.02,15.84,,,
1073,05/29/2023 13:09:55,27.12,50.14,15.86,,,
1074,05/29/2023 13:10:00,27.11,50.16,15.86,,,
1075,05/29/2023 13:10:05,27.12,50.17,15.88,,,
1076,05/29/2023 13:10:10,27.10,50.19,15.86,,,
1077,05/29/2023 13:10:15,27.10,50.12,15.84,,,
1078,05/29/2023 13:10:20,27.11,50.03,15.82,,,
1079,05/29/2023 13:10:25,27.12,49.90,15.79,,,
1080,05/29/2023 13:10:30,27.10,49.87,15.76,,,
1081,05/29/2023 13:10:35,27.12,49.90,15.79,,,
1082,05/29/2023 13:10:40,27.12,50.04,15.83,,,
1083,05/29/2023 13:10:45,27.12,50.06,15.84,,,
1084,05/29/2023 13:10:50,27.12,50.11,15.86,,,
1085,05/29/2023 13:10:55,27.15,50.30,15.94,,,
1086,05/29/2023 13:11:00,27.13,50.42,15.96,,,
1087,05/29/2023 13:11:05,27.15,50.46,16.00,,,
1088,05/29/2023 13:11:10,27.14,50.47,15.99,,,
1089,05/29/2023 13:11:15,27.12,50.33,15.93,,,
1090,05/29/2023 13:11:20,27.15,50.19,15.91,,,
1091,05/29/2023 13:11:25,27.12,50.12,15.86,,,
1092,05/29/2023 13:11:30,27.14,50.06,15.86,,,
1093,05/29/2023 13:11:35,27.17,50.16,15.92,,,
1094,05/29/2023 13:11:40,27.13,50.08,15.86,,,
1095,05/29/2023 13:11:45,27.13,50.09,15.86,,,
1096,05/29/2023 13:11:50,27.16,50.08,15.89,,,
1097,05/29/2023 13:11:55,27.17,50.12,15.91,,,
1098,05/29/2023 13:12:00,27.15,50.08,15.88,,,
1099,05/29/2023 13:12:05,27.19,50.07,15.90,,,
1100,05/29/2023 13:12:10,27.16,50.01,15.87,,,
1101,05/29/2023 13:12:15,27.17,50.04,15.88,,,
1102,05/29/2023 13:12:20,27.14,50.04,15.85,,,
1103,05/29/2023 13:12:25,27.17,50.00,15.87,,,
1104,05/29/2023 13:12:30,27.15,50.00,15.85,,,
1105,05/29/2023 13:12:35,27.17,49.98,15.86,,,
1106,05/29/2023 13:12:40,27.16,50.01,15.86,,,
1107,05/29/2023 13:12:45,27.17,50.00,15.87,,,
1108,05/29/2023 13:12:50,27.19,49.96,15.87,,,
1109,05/29/2023 13:12:55,27.19,49.98,15.87,,,
1110,05/29/2023 13:13:00,27.20,49.94,15.87,,,
1111,05/29/2023 13:13:05,27.19,50.03,15.89,,,
1112,05/29/2023 13:13:10,27.16,50.11,15.89,,,
1113,05/29/2023 13:13:15,27.17,50.12,15.91,,,
1114,05/29/2023 13:13:20,27.16,50.20,15.92,,,
1115,05/29/2023 13:13:25,27.16,50.25,15.94,,,
1116,05/29/2023 13:13:30,27.21,50.25,15.98,,,
1117,05/29/2023 13:13:35,27.17,50.25,15.95,,,
1118,05/29/2023 13:13:40,27.21,50.21,15.97,,,
1119,05/29/2023 13:13:45,27.20,50.19,15.95,,,
1120,05/29/2023 13:13:50,27.20,50.24,15.97,,,
1121,05/29/2023 13:13:55,27.19,50.25,15.96,,,
1122,05/29/2023 13:14:00,27.23,50.34,16.03,,,
1123,05/29/2023 13:14:05,27.21,50.54,16.07,,,
1124,05/29/2023 13:14:10,27.23,50.75,16.15,,,
1125,05/29/2023 13:14:15,27.19,50.96,16.18,,,
1126,05/29/2023 13:14:20,27.21,50.97,16.20,,,
1127,05/29/2023 13:14:25,27.20,50.97,16.19,,,
1128,05/29/2023 13:14:30,27.19,50.94,16.17,,,
1129,05/29/2023 13:14:35,27.23,50.82,16.18,,,
1130,05/29/2023 13:14:40,27.25,50.64,16.14,,,
1131,05/29/2023 13:14:45,27.23,50.50,16.08,,,
1132,05/29/2023 13:14:50,27.25,50.36,16.05,,,
1133,05/29/2023 13:14:55,27.24,50.31,16.03,,,
1134,05/29/2023 13:15:00,27.23,50.28,16.01,,,
1135,05/29/2023 13:15:05,27.23,50.19,15.98,,,
1136,05/29/2023 13:15:10,27.23,50.22,15.99,,,
1137,05/29/2023 13:15:15,27.25,50.15,15.99,,,
1138,05/29/2023 13:15:20,27.26,50.15,16.00,,,
1139,05/29/2023 13:15:25,27.24,50.10,15.96,,,
1140,05/29/2023 13:15:30,27.23,49.96,15.91,,,
1141,05/29/2023 13:15:35,27.24,49.86,15.88,,,
1142,05/29/2023 13:15:40,27.25,49.84,15.89,,,
1143,05/29/2023 13:15:45,27.26,49.79,15.88,,,
1144,05/29/2023 13:15:50,27.25,49.75,15.86,,,
1145,05/29/2023 13:15:55,27.25,49.78,15.87,,,
1146,05/29/2023 13:16:00,27.25,49.77,15.87,,,
1147,05/29/2023 13:16:05,27.26,49.71,15.86,,,
1148,05/29/2023 13:16:10,27.23,49.70,15.83,,,
1149,05/29/2023 13:16:15,27.26,49.67,15.84,,,
1150,05/29/2023 13:16:20,27.28,49.73,15.88,,,
1151,05/29/2023 13:16:25,27.29,49.71,15.89,,,
1152,05/29/2023 13:16:30,27.29,49.72,15.89,,,
1153,05/29/2023 13:16:35,27.27,49.75,15.88,,,
1154,05/29/2023 13:16:40,27.26,49.62,15.83,,,
1155,05/29/2023 13:16:45,27.26,49.73,15.87,,,
1156,05/29/2023 13:16:50,27.28,49.74,15.89,,,
1157,05/29/2023 13:16:55,27.29,49.63,15.86,,,
1158,05/29/2023 13:17:00,27.29,49.51,15.83,,,
1159,05/29/2023 13:17:05,27.30,49.42,15.81,,,
1160,05/29/2023 13:17:10,27.29,49.42,15.80,,,
1161,05/29/2023 13:17:15,27.29,49.25,15.74,,,
1162,05/29/2023 13:17:20,27.30,49.19,15.73,,,
1163,05/29/2023 13:17:25,27.29,49.05,15.68,,,
1164,05/29/2023 13:17:30,27.29,49.06,15.68,,,
1165,05/29/2023 13:17:35,27.29,49.02,15.67,,,
1166,05/29/2023 13:17:40,27.28,49.08,15.68,,,
1167,05/29/2023 13:17:45,27.29,49.19,15.72,,,
1168,05/29/2023 13:17:50,27.30,49.37,15.79,,,
1169,05/29/2023 13:17:55,27.29,49.48,15.81,,,
1170,05/29/2023 13:18:00,27.29,49.54,15.83,,,
1171,05/29/2023 13:18:05,27.29,49.57,15.84,,,
1172,05/29/2023 13:18:10,27.30,49.63,15.87,,,
1173,05/29/2023 13:18:15,27.29,49.62,15.86,,,
1174,05/29/2023 13:18:20,27.29,49.63,15.86,,,
1175,05/29/2023 13:18:25,27.30,49.67,15.89,,,
1176,05/29/2023 13:18:30,27.29,49.80,15.92,,,
1177,05/29/2023 13:18:35,27.28,49.71,15.88,,,
1178,05/29/2023 13:18:40,27.29,49.65,15.87,,,
1179,05/29/2023 13:18:45,27.31,49.48,15.83,,,
1180,05/29/2023 13:18:50,27.32,49.42,15.83,,,
1181,05/29/2023 13:18:55,27.31,49.30,15.78,,,
1182,05/29/2023 13:19:00,27.31,49.19,15.74,,,
1183,05/29/2023 13:19:05,27.29,49.26,15.74,,,
1184,05/29/2023 13:19:10,27.30,49.18,15.73,,,
1185,05/29/2023 13:19:15,27.31,49.13,15.72,,,
1186,05/29/2023 13:19:20,27.31,49.11,15.72,,,
1187,05/29/2023 13:19:25,27.30,49.11,15.71,,,
1188,05/29/2023 13:19:30,27.30,49.18,15.73,,,
1189,05/29/2023 13:19:35,27.32,49.14,15.74,,,
1190,05/29/2023 13:19:40,27.30,49.21,15.74,,,
1191,05/29/2023 13:19:45,27.29,49.29,15.75,,,
1192,05/29/2023 13:19:50,27.34,49.38,15.82,,,
1193,05/29/2023 13:19:55,27.31,49.43,15.82,,,
1194,05/29/2023 13:20:00,27.32,49.52,15.86,,,
1195,05/29/2023 13:20:05,27.35,49.63,15.91,,,
1196,05/29/2023 13:20:10,27.34,49.71,15.93,,,
1197,05/29/2023 13:20:15,27.35,49.78,15.96,,,
1198,05/29/2023 13:20:20,27.32,49.70,15.91,,,
1199,05/29/2023 13:20:25,27.36,49.70,15.94,,,
1200,05/29/2023 13:20:30,27.35,49.69,15.93,,,
1201,05/29/2023 13:20:35,27.34,49.74,15.94,,,
1202,05/29/2023 13:20:40,27.31,49.91,15.97,,,
1203,05/29/2023 13:20:45,27.37,50.08,16.07,,,
1204,05/29/2023 13:20:50,27.35,50.11,16.06,,,
1205,05/29/2023 13:20:55,27.32,50.20,16.07,,,
1206,05/29/2023 13:21:00,27.35,50.34,16.13,,,
1207,05/29/2023 13:21:05,27.35,50.47,16.17,,,
1208,05/29/2023 13:21:10,27.35,50.54,16.20,,,
1209,05/29/2023 13:21:15,27.31,50.74,16.23,,,
1210,05/29/2023 13:21:20,27.35,50.79,16.27,,,
1211,05/29/2023 13:21:25,27.35,50.79,16.27,,,
1212,05/29/2023 13:21:30,27.38,50.88,16.33,,,
1213,05/29/2023 13:21:35,27.35,50.89,16.31,,,
1214,05/29/2023 13:21:40,27.36,50.78,16.28,,,
1215,05/29/2023 13:21:45,27.35,50.53,16.19,,,
1216,05/29/2023 13:21:50,27.38,50.35,16.17,,,
1217,05/29/2023 13:21:55,27.36,50.27,16.12,,,
1218,05/29/2023 13:22:00,27.38,50.19,16.12,,,
1219,05/29/2023 13:22:05,27.37,50.20,16.11,,,
1220,05/29/2023 13:22:10,27.36,50.02,16.04,,,
1221,05/29/2023 13:22:15,27.37,49.93,16.02,,,
1222,05/29/2023 13:22:20,27.38,49.95,16.04,,,
1223,05/29/2023 13:22:25,27.38,49.99,16.05,,,
1224,05/29/2023 13:22:30,27.36,49.95,16.02,,,
1225,05/29/2023 13:22:35,27.37,49.88,16.01,,,
1226,05/29/2023 13:22:40,27.38,49.76,15.98,,,
1227,05/29/2023 13:22:45,27.40,49.76,16.00,,,
1228,05/29/2023 13:22:50,27.42,49.80,16.03,,,
1229,05/29/2023 13:22:55,27.39,49.88,16.03,,,
1230,05/29/2023 13:23:00,27.38,49.95,16.04,,,
1231,05/29/2023 13:23:05,27.39,49.95,16.05,,,
1232,05/29/2023 13:23:10,27.37,50.03,16.06,,,
1233,05/29/2023 13:23:15,27.43,50.01,16.11,,,
1234,05/29/2023 13:23:20,27.39,50.11,16.10,,,
1235,05/29/2023 13:23:25,27.40,50.18,16.13,,,
1236,05/29/2023 13:23:30,27.39,50.06,16.09,,,
1237,05/29/2023 13:23:35,27.42,49.88,16.06,,,
1238,05/29/2023 13:23:40,27.40,49.82,16.02,,,
1239,05/29/2023 13:23:45,27.40,49.85,16.03,,,
1240,05/29/2023 13:23:50,27.39,49.88,16.03,,,
1241,05/29/2023 13:23:55,27.43,49.92,16.08,,,
1242,05/29/2023 13:24:00,27.40,49.88,16.04,,,
1243,05/29/2023 13:24:05,27.41,49.77,16.01,,,
1244,05/29/2023 13:24:10,27.42,49.65,15.99,,,
1245,05/29/2023 13:24:15,27.41,49.57,15.95,,,
1246,05/29/2023 13:24:20,27.42,49.56,15.96,,,
1247,05/29/2023 13:24:25,27.44,49.44,15.94,,,
1248,05/29/2023 13:24:30,27.44,49.44,15.94,,,
1249,05/29/2023 13:24:35,27.41,49.35,15.88,,,
1250,05/29/2023 13:24:40,27.45,49.34,15.92,,,
1251,05/29/2023 13:24:45,27.43,49.33,15.89,,,
1252,05/29/2023 13:24:50,27.45,49.29,15.90,,,
1253,05/29/2023 13:24:55,27.43,49.33,15.89,,,
1254,05/29/2023 13:25:00,27.44,49.55,15.97,,,
1255,05/29/2023 13:25:05,27.47,49.66,16.04,,,
1256,05/29/2023 13:25:10,27.45,49.71,16.04,,,
1257,05/29/2023 13:25:15,27.46,49.74,16.05,,,
1258,05/29/2023 13:25:20,27.45,49.81,16.07,,,
1259,05/29/2023 13:25:25,27.45,49.69,16.03,,,
1260,05/29/2023 13:25:30,27.44,49.54,15.97,,,
1261,05/29/2023 13:25:35,27.44,49.47,15.95,,,
1262,05/29/2023 13:25:40,27.46,49.44,15.96,,,
1263,05/29/2023 13:25:45,27.43,49.47,15.94,,,
1264,05/29/2023 13:25:50,27.46,49.37,15.94,,,
1265,05/29/2023 13:25:55,27.45,49.42,15.94,,,
1266,05/29/2023 13:26:00,27.45,49.35,15.92,,,
1267,05/29/2023 13:26:05,27.45,49.30,15.91,,,
1268,05/29/2023 13:26:10,27.44,49.30,15.89,,,
1269,05/29/2023 13:26:15,27.45,49.35,15.92,,,
1270,05/29/2023 13:26:20,27.45,49.37,15.93,,,
1271,05/29/2023 13:26:25,27.47,49.33,15.94,,,
1272,05/29/2023 13:26:30,27.47,49.37,15.95,,,
1273,05/29/2023 13:26:35,27.47,49.45,15.97,,,
1274,05/29/2023 13:26:40,27.46,49.61,16.01,,,
1275,05/29/2023 13:26:45,27.46,49.74,16.06,,,
1276,05/29/2023 13:26:50,27.46,49.69,16.04,,,
1277,05/29/2023 13:26:55,27.46,49.71,16.04,,,
1278,05/29/2023 13:27:00,27.45,49.67,16.02,,,
1279,05/29/2023 13:27:05,27.45,49.63,16.01,,,
1280,05/29/2023 13:27:10,27.47,49.56,16.01,,,
1281,05/29/2023 13:27:15,27.46,49.55,16.00,,,
1282,05/29/2023 13:27:20,27.49,49.58,16.02,,,
1283,05/29/2023 13:27:25,27.50,49.58,16.03,,,
1284,05/29/2023 13:27:30,27.46,49.53,15.99,,,
1285,05/29/2023 13:27:35,27.49,49.54,16.01,,,
1286,05/29/2023 13:27:40,27.49,49.61,16.03,,,
1287,05/29/2023 13:27:45,27.49,49.58,16.02,,,
1288,05/29/2023 13:27:50,27.47,49.51,15.99,,,
1289,05/29/2023 13:27:55,27.51,49.49,16.01,,,
1290,05/29/2023 13:28:00,27.50,49.51,16.01,,,
1291,05/29/2023 13:28:05,27.50,49.62,16.05,,,
1292,05/29/2023 13:28:10,27.51,49.72,16.09,,,
1293,05/29/2023 13:28:15,27.50,49.72,16.08,,,
1294,05/29/2023 13:28:20,27.52,49.70,16.09,,,
1295,05/29/2023 13:28:25,27.50,49.68,16.07,,,
1296,05/29/2023 13:28:30,27.50,49.67,16.06,,,
1297,05/29/2023 13:28:35,27.51,49.74,16.09,,,
1298,05/29/2023 13:28:40,27.49,49.77,16.08,,,
1299,05/29/2023 13:28:45,27.52,49.73,16.10,,,
1300,05/29/2023 13:28:50,27.51,49.76,16.10,,,
1301,05/29/2023 13:28:55,27.51,49.65,16.07,,,
1302,05/29/2023 13:29:00,27.54,49.50,16.05,,,
1303,05/29/2023 13:29:05,27.53,49.51,16.04,,,
1304,05/29/2023 13:29:10,27.54,49.74,16.12,,,
1305,05/29/2023 13:29:15,27.54,49.83,16.15,,,
1306,05/29/2023 13:29:20,27.54,49.87,16.16,,,
1307,05/29/2023 13:29:25,27.53,49.58,16.06,,,
1308,05/29/2023 13:29:30,27.53,49.38,16.00,,,
1309,05/29/2023 13:29:35,27.54,49.24,15.96,,,
1310,05/29/2023 13:29:40,27.56,49.13,15.95,,,
1311,05/29/2023 13:29:45,27.54,49.15,15.94,,,
1312,05/29/2023 13:29:50,27.52,49.03,15.88,,,
1313,05/29/2023 13:29:55,27.56,48.94,15.89,,,
1314,05/29/2023 13:30:00,27.55,48.96,15.89,,,
1315,05/29/2023 13:30:05,27.55,48.94,15.88,,,
1316,05/29/2023 13:30:10,27.56,48.94,15.89,,,
1317,05/29/2023 13:30:15,27.56,49.01,15.91,,,
1318,05/29/2023 13:30:20,27.56,49.09,15.94,,,
1319,05/29/2023 13:30:25,27.56,49.09,15.94,,,
1320,05/29/2023 13:30:30,27.54,49.03,15.90,,,
1321,05/29/2023 13:30:35,27.57,48.97,15.91,,,
1322,05/29/2023 13:30:40,27.57,48.81,15.86,,,
1323,05/29/2023 13:30:45,27.58,48.82,15.87,,,
1324,05/29/2023 13:30:50,27.57,48.79,15.85,,,
1325,05/29/2023 13:30:55,27.57,48.77,15.85,,,
1326,05/29/2023 13:31:00,27.57,48.72,15.83,,,
1327,05/29/2023 13:31:05,27.57,48.76,15.84,,,
1328,05/29/2023 13:31:10,27.60,48.96,15.93,,,
1329,05/29/2023 13:31:15,27.57,49.12,15.96,,,
1330,05/29/2023 13:31:20,27.59,49.28,16.03,,,
1331,05/29/2023 13:31:25,27.59,49.40,16.07,,,
1332,05/29/2023 13:31:30,27.61,49.43,16.09,,,
1333,05/29/2023 13:31:35,27.61,49.44,16.10,,,
1334,05/29/2023 13:31:40,27.63,49.36,16.08,,,
1335,05/29/2023 13:31:45,27.59,49.30,16.03,,,
1336,05/29/2023 13:31:50,27.60,49.33,16.05,,,
1337,05/29/2023 13:31:55,27.64,49.35,16.09,,,
1338,05/29/2023 13:32:00,27.65,49.35,16.10,,,
1339,05/29/2023 13:32:05,27.59,49.31,16.04,,,
1340,05/29/2023 13:32:10,27.61,49.21,16.02,,,
1341,05/29/2023 13:32:15,27.61,49.09,15.99,,,
1342,05/29/2023 13:32:20,27.63,49.03,15.98,,,
1343,05/29/2023 13:32:25,27.61,48.97,15.95,,,
1344,05/29/2023 13:32:30,27.61,49.04,15.97,,,
1345,05/29/2023 13:32:35,27.64,49.04,15.99,,,
1346,05/29/2023 13:32:40,27.61,49.11,15.99,,,
1347,05/29/2023 13:32:45,27.65,49.14,16.03,,,
1348,05/29/2023 13:32:50,27.61,49.17,16.01,,,
1349,05/29/2023 13:32:55,27.65,49.08,16.01,,,
1350,05/29/2023 13:33:00,27.66,49.18,16.06,,,
1351,05/29/2023 13:33:05,27.65,49.20,16.05,,,
1352,05/29/2023 13:33:10,27.64,49.30,16.07,,,
1353,05/29/2023 13:33:15,27.61,49.36,16.07,,,
1354,05/29/2023 13:33:20,27.65,49.36,16.10,,,
1355,05/29/2023 13:33:25,27.67,49.33,16.11,,,
1356,05/29/2023 13:33:30,27.65,49.26,16.07,,,
1357,05/29/2023 13:33:35,27.66,49.20,16.06,,,
1358,05/29/2023 13:33:40,27.68,49.26,16.10,,,
1359,05/29/2023 13:33:45,27.66,49.24,16.07,,,
1360,05/29/2023 13:33:50,27.66,49.13,16.04,,,
1361,05/29/2023 13:33:55,27.67,49.06,16.03,,,
1362,05/29/2023 13:34:00,27.68,49.06,16.04,,,
1363,05/29/2023 13:34:05,27.65,48.85,15.94,,,
1364,05/29/2023 13:34:10,27.70,48.81,15.98,,,
1365,05/29/2023 13:34:15,27.70,48.61,15.91,,,
1366,05/29/2023 13:34:20,27.68,48.33,15.80,,,
1367,05/29/2023 13:34:25,27.70,48.31,15.81,,,
1368,05/29/2023 13:34:30,27.71,48.27,15.81,,,
1369,05/29/2023 13:34:35,27.71,48.29,15.82,,,
1370,05/29/2023 13:34:40,27.71,48.23,15.80,,,
1371,05/29/2023 13:34:45,27.72,48.19,15.80,,,
1372,05/29/2023 13:34:50,27.72,48.22,15.80,,,
1373,05/29/2023 13:34:55,27.71,48.25,15.80,,,
1374,05/29/2023 13:35:00,27.72,48.39,15.86,,,
1375,05/29/2023 13:35:05,27.72,48.53,15.90,,,
1376,05/29/2023 13:35:10,27.72,48.57,15.92,,,
1377,05/29/2023 13:35:15,27.71,48.56,15.90,,,
